ID	DOCULECT	CONCEPT	VALUE	FORM	SEGMENTS	COGID	COGIDS	NOTE
17556	Avá Canoeiro	CAUSATIVE	mo	mo	m o	365	211	
17654	Surui-Paiter	CAUSATIVE	ma	ma	m a	77	23	
17806	Tapiete	CAUSATIVE	mi	mbɨ / mi	m i	341	186	-ka attaches to transitive verbs
18648	Mekens	CAUSATIVE	õ	mo / õ	õ	365	211	
18650	Tupari	CAUSATIVE	õ	m / õ	õ	365	211	
18769	Kokama	CAUSATIVE	mo	ta / mo	m o	365	211	
18777	Mawe	CAUSATIVE	pot	mo / pot	p o t	427	304	Causer is affected
18882	Yuki	CAUSATIVE	me	m(e) / b(e)	m e	6	305	
18883	Yuki	CAUSATIVE	be	m(e) / b(e)	b e	6	305	
18956	Mawe	CAUSATIVE						
19052	Guajá	CAUSATIVE	ma	mi / ma / mõ	m a	77	23	
19061	Guajá	CAUSATIVE	mõ	mi / ma / mõ	m õ	365	211	
19310	Tapiete	CAUSATIVE	mbɨ	mbɨ / mi	mb ɨ	341	186	
8968	Xipaya	CAUSATIVE (TRANSITIVE VERBS)				0		
9087	Juruna	CAUSATIVE (TRANSITIVE VERBS)				0		
9206	Karo	CAUSATIVE (TRANSITIVE VERBS)				0		
9325	Purubora	CAUSATIVE (TRANSITIVE VERBS)				0		
10277	Mundurukú	CAUSATIVE (TRANSITIVE VERBS)	at	at	a t	4	188	
10515	Cinta-Larga	CAUSATIVE (TRANSITIVE VERBS)				0		
10646	Gavião	CAUSATIVE (TRANSITIVE VERBS)				0		
10753	Monde	CAUSATIVE (TRANSITIVE VERBS)				0		
11348	Zoro	CAUSATIVE (TRANSITIVE VERBS)				0		
11467	Surui-Paiter	CAUSATIVE (TRANSITIVE VERBS)				0		
11593	Karitiana	CAUSATIVE (TRANSITIVE VERBS)				0		
11705	Arikem	CAUSATIVE (TRANSITIVE VERBS)				0		
11824	Mawe	CAUSATIVE (TRANSITIVE VERBS)				0		
11953	Awetí	CAUSATIVE (TRANSITIVE VERBS)	ukat	ukat	u k a t	30	300	
12062	Asuriní Tocantins	CAUSATIVE (TRANSITIVE VERBS)				0		
12181	Parakana	CAUSATIVE (TRANSITIVE VERBS)				0		
12300	Surui-Aikewara	CAUSATIVE (TRANSITIVE VERBS)				0		
12419	Tapirapé	CAUSATIVE (TRANSITIVE VERBS)				0		
12657	Guajajara	CAUSATIVE (TRANSITIVE VERBS)				0		
12776	Apiaka	CAUSATIVE (TRANSITIVE VERBS)				0		
12895	Parintintin	CAUSATIVE (TRANSITIVE VERBS)				0		
13014	Amondawa	CAUSATIVE (TRANSITIVE VERBS)				0		
13133	Tenharim	CAUSATIVE (TRANSITIVE VERBS)				0		
13252	Jiahoi	CAUSATIVE (TRANSITIVE VERBS)				0		
13490	Urueuwauwau	CAUSATIVE (TRANSITIVE VERBS)				0		
13728	Kayabi	CAUSATIVE (TRANSITIVE VERBS)				0		
13852	Araweté	CAUSATIVE (TRANSITIVE VERBS)				0		
14323	Teko	CAUSATIVE (TRANSITIVE VERBS)	okar	(o)kar	o k a r	30	300	
14442	Wayampi	CAUSATIVE (TRANSITIVE VERBS)				0		
14561	Zo'e	CAUSATIVE (TRANSITIVE VERBS)				0		
14680	Ka'apor	CAUSATIVE (TRANSITIVE VERBS)				0		
14799	Anambe	CAUSATIVE (TRANSITIVE VERBS)				0		
15037	Kamajura	CAUSATIVE (TRANSITIVE VERBS)				0		
15156	Asuriní Xingu	CAUSATIVE (TRANSITIVE VERBS)				0		
15275	Tupinambá	CAUSATIVE (TRANSITIVE VERBS)	ukar	ukar	u k a r	30	300	
15394	Nheengatu	CAUSATIVE (TRANSITIVE VERBS)				0		
15631	Yuki	CAUSATIVE (TRANSITIVE VERBS)	jukia	jukia / ukia	iu k ia	343	301	
15751	Guarayo	CAUSATIVE (TRANSITIVE VERBS)				0		
15870	Siriono	CAUSATIVE (TRANSITIVE VERBS)				0		
15989	Warazu	CAUSATIVE (TRANSITIVE VERBS)				0		
16108	Chiriguano	CAUSATIVE (TRANSITIVE VERBS)	uka	uka	u k a	30	300	
16346	Mbya	CAUSATIVE (TRANSITIVE VERBS)				0		
16465	Guaraní	CAUSATIVE (TRANSITIVE VERBS)				0		
16584	Old Guaraní	CAUSATIVE (TRANSITIVE VERBS)	uka	uka	u k a	30	300	
16703	Ache	CAUSATIVE (TRANSITIVE VERBS)				0		
16822	Xeta	CAUSATIVE (TRANSITIVE VERBS)				0		
16941	Kaiowa	CAUSATIVE (TRANSITIVE VERBS)				0		
17060	Ñandeva	CAUSATIVE (TRANSITIVE VERBS)				0		
17179	Apapokuva	CAUSATIVE (TRANSITIVE VERBS)				0		
17308	Omagua	CAUSATIVE (TRANSITIVE VERBS)				0		
17417	Kokama	CAUSATIVE (TRANSITIVE VERBS)				0		
17582	Avá Canoeiro	CAUSATIVE (TRANSITIVE VERBS)				0		
17682	Surui-Paiter	CAUSATIVE (TRANSITIVE VERBS)				0		
17765	Tapiete	CAUSATIVE (TRANSITIVE VERBS)	ka	ka	k a	30	300	
18841	Yuki	CAUSATIVE (TRANSITIVE VERBS)	ukia	jukia / ukia	u k ia	343	301	
19051	Guajá	CAUSATIVE (TRANSITIVE VERBS)	(a)ka	(a)ka	a k a	30	300	
8969	Xipaya	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
9088	Juruna	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
9207	Karo	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
9326	Purubora	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
9683	Makurap	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	ap	ap	a p	79	24	
9864	Wayoro	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	p 	p / m	p	79	24	
9983	Tupari	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	ap	ap	a p	79	24	
10040	Akuntsu	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	ap	ap	a p	79	24	
10167	Mekens	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	ap	ap	a p	79	24	
10278	Mundurukú	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	ap	ap	a p	79	24	
10516	Cinta-Larga	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
10648	Gavião	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	ap	ap	a p	79	24	
10754	Monde	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
11349	Zoro	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
11468	Surui-Paiter	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
11595	Karitiana	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
11706	Arikem	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
11825	Mawe	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
11956	Awetí	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
12063	Asuriní Tocantins	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
12182	Parakana	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
12301	Surui-Aikewara	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
12420	Tapirapé	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
12539	Tembe	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
12600	Tembe	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	háw	há(w)	h á w	55	128	
12658	Guajajara	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
12777	Apiaka	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
12896	Parintintin	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
13015	Amondawa	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
13134	Tenharim	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
13253	Jiahoi	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
13491	Urueuwauwau	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
13729	Kayabi	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
13854	Araweté	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	ha	ha	h a	55	128	
14324	Teko	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	a	a	a	79	24	
14443	Wayampi	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
14562	Zo'e	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
14681	Ka'apor	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	ha	ha	h a	55	128	Circusntance and agent
14800	Anambe	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
15038	Kamajura	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
15157	Asuriní Xingu	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
15276	Tupinambá	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	saβa	saβa	s a β a	63	182	
15395	Nheengatu	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
15633	Yuki	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	sa	sa / kia	s a	428	306	
15752	Guarayo	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
15871	Siriono	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
15990	Warazu	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
16109	Chiriguano	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
16347	Mbya	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
16466	Guaraní	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
16585	Old Guaraní	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
16704	Ache	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
16823	Xeta	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
16942	Kaiowa	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
17061	Ñandeva	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
17180	Apapokuva	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
17310	Omagua	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
17418	Kokama	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
17583	Avá Canoeiro	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
17683	Surui-Paiter	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
17836	Tapiete	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)				0		
18775	Mawe	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	hap	hap	h a p	55	128	
18888	Yuki	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	kia	sa / kia	k ia	434	326	
18958	Wayoro	CIRCUNSTANTIAL NOMINALIZER (NEITHER AGENT NOR PATIENT)	m	p / m	m	79	24	
8970	Xipaya	CLAUSE NOMINALIZER				0		
9089	Juruna	CLAUSE NOMINALIZER				0		
9208	Karo	CLAUSE NOMINALIZER				0		
9327	Purubora	CLAUSE NOMINALIZER				0		
10279	Mundurukú	CLAUSE NOMINALIZER				0		
10517	Cinta-Larga	CLAUSE NOMINALIZER				0		
10649	Gavião	CLAUSE NOMINALIZER				0		
10755	Monde	CLAUSE NOMINALIZER				0		
11350	Zoro	CLAUSE NOMINALIZER				0		
11596	Karitiana	CLAUSE NOMINALIZER				0		
11707	Arikem	CLAUSE NOMINALIZER				0		
11826	Mawe	CLAUSE NOMINALIZER				0		
11957	Awetí	CLAUSE NOMINALIZER				0		
12064	Asuriní Tocantins	CLAUSE NOMINALIZER	waʔe	waʔe	w a ʔ e	27	411	
12183	Parakana	CLAUSE NOMINALIZER				0		
12302	Surui-Aikewara	CLAUSE NOMINALIZER				0		
12421	Tapirapé	CLAUSE NOMINALIZER	maʔe	maʔe	m a ʔ e	27	411	
12540	Tembe	CLAUSE NOMINALIZER				0		
12659	Guajajara	CLAUSE NOMINALIZER	maʔe	maʔe	m a ʔ e	27	411	
12778	Apiaka	CLAUSE NOMINALIZER				0		
12897	Parintintin	CLAUSE NOMINALIZER	βeʔe	βeʔe	β e ʔ e	27	411	
13016	Amondawa	CLAUSE NOMINALIZER				0		
13135	Tenharim	CLAUSE NOMINALIZER				0		
13254	Jiahoi	CLAUSE NOMINALIZER				0		
13492	Urueuwauwau	CLAUSE NOMINALIZER				0		
13730	Kayabi	CLAUSE NOMINALIZER	maʔe	maʔe	m a ʔ e	27	411	
13855	Araweté	CLAUSE NOMINALIZER	meʔe	meʔe	m e ʔ e	27	411	
14325	Teko	CLAUSE NOMINALIZER				0		
14444	Wayampi	CLAUSE NOMINALIZER	maʔẽ	maʔẽ	m a ʔ ẽ	27	411	
14563	Zo'e	CLAUSE NOMINALIZER				0		
14682	Ka'apor	CLAUSE NOMINALIZER	meʔẽ	meʔẽ	m e ʔ ẽ	27	411	
14801	Anambe	CLAUSE NOMINALIZER				0		
15039	Kamajura	CLAUSE NOMINALIZER	maʔe	maʔe	m a ʔ e	27	411	
15158	Asuriní Xingu	CLAUSE NOMINALIZER				0		
15277	Tupinambá	CLAUSE NOMINALIZER	βaʔe	βaʔe	β a ʔ e	27	411	
15396	Nheengatu	CLAUSE NOMINALIZER				0		
15634	Yuki	CLAUSE NOMINALIZER				0		
15753	Guarayo	CLAUSE NOMINALIZER	vaʔe	vaʔe	v a ʔ e	27	411	
15872	Siriono	CLAUSE NOMINALIZER				0		
15991	Warazu	CLAUSE NOMINALIZER				0		
16110	Chiriguano	CLAUSE NOMINALIZER	βae	βae	β a e	27	411	
16348	Mbya	CLAUSE NOMINALIZER	βaʔe	βaʔe	β a ʔ e	27	411	
16467	Guaraní	CLAUSE NOMINALIZER				0		
16586	Old Guaraní	CLAUSE NOMINALIZER	βaʔe	βaʔe	β a ʔ e	27	411	
16705	Ache	CLAUSE NOMINALIZER				0		
16824	Xeta	CLAUSE NOMINALIZER				0		
16943	Kaiowa	CLAUSE NOMINALIZER	βaʔe	βaʔe	β a ʔ e	27	411	
17062	Ñandeva	CLAUSE NOMINALIZER				0		
17181	Apapokuva	CLAUSE NOMINALIZER				0		
17311	Omagua	CLAUSE NOMINALIZER				0		
17419	Kokama	CLAUSE NOMINALIZER				0		
17584	Avá Canoeiro	CLAUSE NOMINALIZER				0		
17684	Surui-Paiter	CLAUSE NOMINALIZER				0		
17791	Tapiete	CLAUSE NOMINALIZER	wa	(w)a	w a	27	411	Relative and complement clauses
8971	Xipaya	COLLECTIVE MARKER				0		
9090	Juruna	COLLECTIVE MARKER				0		
9209	Karo	COLLECTIVE MARKER				0		
9328	Purubora	COLLECTIVE MARKER				0		
9685	Makurap	COLLECTIVE MARKER	ɲã	ɲã	ɲ ã	76	27	
9804	Wayoro	COLLECTIVE MARKER	iat	iat	ia t	7	26	
9923	Tupari	COLLECTIVE MARKER	eat	eat	ea t	7	26	
10170	Mekens	COLLECTIVE MARKER	iat	iat	ia t	7	26	
10280	Mundurukú	COLLECTIVE MARKER	ʃiri	ʃiri	ʃ i r i	111	191	
10518	Cinta-Larga	COLLECTIVE MARKER				0		
10651	Gavião	COLLECTIVE MARKER	éej	éej	ée j	440	337	
10756	Monde	COLLECTIVE MARKER				0		
11351	Zoro	COLLECTIVE MARKER				0		
11470	Surui-Paiter	COLLECTIVE MARKER				0		
11598	Karitiana	COLLECTIVE MARKER				0		
11708	Arikem	COLLECTIVE MARKER				0		
11827	Mawe	COLLECTIVE MARKER				0		
11958	Awetí	COLLECTIVE MARKER	her	her	h e r	173	335	
12065	Asuriní Tocantins	COLLECTIVE MARKER				0		
12184	Parakana	COLLECTIVE MARKER				0		
12303	Surui-Aikewara	COLLECTIVE MARKER				0		
12422	Tapirapé	COLLECTIVE MARKER				0		
12541	Tembe	COLLECTIVE MARKER	wə	wə	w ə	173	335	
12660	Guajajara	COLLECTIVE MARKER	er	er	e r	173	335	
12779	Apiaka	COLLECTIVE MARKER				0		
12898	Parintintin	COLLECTIVE MARKER				0		
13017	Amondawa	COLLECTIVE MARKER				0		
13136	Tenharim	COLLECTIVE MARKER				0		
13255	Jiahoi	COLLECTIVE MARKER				0		
13493	Urueuwauwau	COLLECTIVE MARKER				0		
13731	Kayabi	COLLECTIVE MARKER				0		
13856	Araweté	COLLECTIVE MARKER	ti	ti	t i	132	334	
14088	Guajá	COLLECTIVE MARKER	kér	kér	k é r	173	335	
14326	Teko	COLLECTIVE MARKER	kupa	kupa	k u p a	174	336	
14445	Wayampi	COLLECTIVE MARKER				0		
14564	Zo'e	COLLECTIVE MARKER				0		
14683	Ka'apor	COLLECTIVE MARKER				0		
14802	Anambe	COLLECTIVE MARKER				0		
15040	Kamajura	COLLECTIVE MARKER				0		
15159	Asuriní Xingu	COLLECTIVE MARKER				0		
15278	Tupinambá	COLLECTIVE MARKER	etá	etá	e t á	175	338	
15397	Nheengatu	COLLECTIVE MARKER				0		
15635	Yuki	COLLECTIVE MARKER	i	i	i	346	339	
15754	Guarayo	COLLECTIVE MARKER				0		
15873	Siriono	COLLECTIVE MARKER				0		
15992	Warazu	COLLECTIVE MARKER				0		
16111	Chiriguano	COLLECTIVE MARKER				0		
16349	Mbya	COLLECTIVE MARKER				0		
16468	Guaraní	COLLECTIVE MARKER				0		
16587	Old Guaraní	COLLECTIVE MARKER				0		
16706	Ache	COLLECTIVE MARKER				0		
16825	Xeta	COLLECTIVE MARKER				0		
16944	Kaiowa	COLLECTIVE MARKER				0		
17063	Ñandeva	COLLECTIVE MARKER				0		
17182	Apapokuva	COLLECTIVE MARKER				0		
17313	Omagua	COLLECTIVE MARKER				0		
17420	Kokama	COLLECTIVE MARKER				0		
17585	Avá Canoeiro	COLLECTIVE MARKER				0		
17784	Tapiete	COLLECTIVE MARKER	reta	reta	r e t a	175	338	
8973	Xipaya	COMITATIVE				0		
9092	Juruna	COMITATIVE				0		
9211	Karo	COMITATIVE				0		
9330	Purubora	COMITATIVE				0		
9687	Makurap	COMITATIVE	erete	erete	e r e t e	80	29	
9806	Wayoro	COMITATIVE	ete	ete	e t e	80	29	
9925	Tupari	COMITATIVE	ite	ite	i t e	80	29	
10044	Akuntsu	COMITATIVE	ete	ete	e t e	80	29	
10172	Mekens	COMITATIVE	ese	ese	e s e	80	29	
10282	Mundurukú	COMITATIVE	(w)edʒu	(w)edʒu	e dʒ u	447	349	
10520	Cinta-Larga	COMITATIVE				0		
10654	Gavião	COMITATIVE	jtá	jtá	i t á	444	345	
10758	Monde	COMITATIVE				0		
11353	Zoro	COMITATIVE				0		
11472	Surui-Paiter	COMITATIVE				0		
11600	Karitiana	COMITATIVE	tɨɨt	tɨɨt	t ɨɨ t	445	347	
11710	Arikem	COMITATIVE				0		
11829	Mawe	COMITATIVE				0		
11960	Awetí	COMITATIVE				0		
12067	Asuriní Tocantins	COMITATIVE				0		
12186	Parakana	COMITATIVE				0		
12305	Surui-Aikewara	COMITATIVE				0		
12424	Tapirapé	COMITATIVE	eβe	eβe	e β e	80	29	
12543	Tembe	COMITATIVE	iruramo	iruramo	i r u r a m o	178	353	
12662	Guajajara	COMITATIVE	ehewe	ehewe	e h e w e	80	29	
12781	Apiaka	COMITATIVE				0		
12900	Parintintin	COMITATIVE	paβeĩ	paβeĩ	p a β e ĩ	433	289	
13019	Amondawa	COMITATIVE				0		
13138	Tenharim	COMITATIVE				0		
13257	Jiahoi	COMITATIVE				0		
13495	Urueuwauwau	COMITATIVE				0		
13733	Kayabi	COMITATIVE	eewe	eewe	ee w e	80	29	
13858	Araweté	COMITATIVE				0		
14172	Guajá	COMITATIVE	pamẽ	pamẽ	p a m ẽ	433	289	
14328	Teko	COMITATIVE				0		
14447	Wayampi	COMITATIVE	eβe	eβe	e β e	80	29	
14566	Zo'e	COMITATIVE				0		
14685	Ka'apor	COMITATIVE	namõ	namõ	n a m õ	178	346	
14804	Anambe	COMITATIVE				0		
15042	Kamajura	COMITATIVE				0		
15161	Asuriní Xingu	COMITATIVE				0		
15280	Tupinambá	COMITATIVE	eseβé	eseβé	e s e β é	80	29	
15399	Nheengatu	COMITATIVE				0		
15637	Yuki	COMITATIVE	rese	rese	r e s e	80	29	
15756	Guarayo	COMITATIVE	eseve	eseve	e s e v e	80	29	
15875	Siriono	COMITATIVE				0		
15994	Warazu	COMITATIVE				0		
16113	Chiriguano	COMITATIVE	ndie	ndie	nd ie	177	344	
16351	Mbya	COMITATIVE	eβe	eβe	e β e	80	29	
16470	Guaraní	COMITATIVE				0		
16589	Old Guaraní	COMITATIVE				0		
16708	Ache	COMITATIVE				0		
16827	Xeta	COMITATIVE				0		
16946	Kaiowa	COMITATIVE	eheβe	eheβe	e h e β e	80	29	
17065	Ñandeva	COMITATIVE				0		
17184	Apapokuva	COMITATIVE				0		
17315	Omagua	COMITATIVE	mukui	mukui	m u k ui	446	348	
17422	Kokama	COMITATIVE	muki	muki	m u k i	446	348	
17573	Avá Canoeiro	COMITATIVE	upi	upi / piɾe	u p i	441	342	
17687	Surui-Paiter	COMITATIVE				0		
17823	Tapiete	COMITATIVE	rɨ	rɨ	r ɨ	448	350	
18714	Tupinambá	COMITATIVE	ndi	ndi	nd i	177	352	
18715	Tupinambá	COMITATIVE	ndiβe	ndiβe	nd i β e	177	352	
18716	Tupinambá	COMITATIVE	esé	esé	e s é	80	29	
18717	Tupinambá	COMITATIVE	irũnamo	irũnamo	i r ũ n a m o	178	353	
18718	Tupinambá	COMITATIVE	irũmo	irũmo	i r ũ m o	178	353	
18735	Avá Canoeiro	COMITATIVE	pire	upi / piɾe	p i r e	442	343	
18857	Yuki	COMITATIVE	dii	dii / rii	d ii	176	354	
18858	Yuki	COMITATIVE	rii	dii / rii	r ii	176	354	
19283	Chiriguano	COMITATIVE	eβe	eβe	e β e	80	29	
19284	Mbya	COMITATIVE	paβẽ	paβẽ	p a β ẽ	433	289	
19285	Tupinambá	COMITATIVE	paβẽ	paβẽ	p a β ẽ	433	289	
19286	Guajajara	COMITATIVE	paweŋatu	paweŋatu	p a w e + ŋ a t u	433	289 248	
8974	Xipaya	COMPARISON				0		
9093	Juruna	COMPARISON				0		
9212	Karo	COMPARISON				0		
9331	Purubora	COMPARISON				0		
10283	Mundurukú	COMPARISON				0		
10521	Cinta-Larga	COMPARISON				0		
10652	Gavião	COMPARISON				0		
10759	Monde	COMPARISON				0		
11354	Zoro	COMPARISON				0		
11473	Surui-Paiter	COMPARISON				0		
11601	Karitiana	COMPARISON	horot	horot	h o r o t	180	355	
11711	Arikem	COMPARISON				0		
11830	Mawe	COMPARISON				0		
11961	Awetí	COMPARISON				0		
12068	Asuriní Tocantins	COMPARISON				0		
12187	Parakana	COMPARISON				0		
12306	Surui-Aikewara	COMPARISON				0		
12425	Tapirapé	COMPARISON				0		
12544	Tembe	COMPARISON				0		
12663	Guajajara	COMPARISON				0		
12782	Apiaka	COMPARISON				0		
12901	Parintintin	COMPARISON				0		
13020	Amondawa	COMPARISON				0		
13139	Tenharim	COMPARISON				0		
13258	Jiahoi	COMPARISON				0		
13496	Urueuwauwau	COMPARISON				0		
13734	Kayabi	COMPARISON				0		
13859	Araweté	COMPARISON				0		
14329	Teko	COMPARISON				0		
14448	Wayampi	COMPARISON				0		
14567	Zo'e	COMPARISON				0		
14686	Ka'apor	COMPARISON				0		
14805	Anambe	COMPARISON				0		
15043	Kamajura	COMPARISON				0		
15162	Asuriní Xingu	COMPARISON				0		
15281	Tupinambá	COMPARISON				0		
15400	Nheengatu	COMPARISON				0		
15638	Yuki	COMPARISON	na sui	na sui	n a + s ui	170	357 358	
15757	Guarayo	COMPARISON				0		
15876	Siriono	COMPARISON				0		
15995	Warazu	COMPARISON				0		
16114	Chiriguano	COMPARISON				0		
16352	Mbya	COMPARISON				0		
16471	Guaraní	COMPARISON				0		
16590	Old Guaraní	COMPARISON				0		
16709	Ache	COMPARISON				0		
16828	Xeta	COMPARISON				0		
16947	Kaiowa	COMPARISON				0		
17066	Ñandeva	COMPARISON				0		
17185	Apapokuva	COMPARISON				0		
17317	Omagua	COMPARISON				0		
17423	Kokama	COMPARISON				0		
17587	Avá Canoeiro	COMPARISON				0		
17688	Surui-Paiter	COMPARISON				0		
17781	Tapiete	COMPARISON	raimi	raimi	r ai m i	179	356	
8975	Xipaya	COMPLETIVE ASPECT				0		
9094	Juruna	COMPLETIVE ASPECT				0		
9213	Karo	COMPLETIVE ASPECT				0		
9332	Purubora	COMPLETIVE ASPECT				0		
10284	Mundurukú	COMPLETIVE ASPECT				0		
10522	Cinta-Larga	COMPLETIVE ASPECT				0		
10655	Gavião	COMPLETIVE ASPECT				0		
10760	Monde	COMPLETIVE ASPECT				0		
11355	Zoro	COMPLETIVE ASPECT				0		
11474	Surui-Paiter	COMPLETIVE ASPECT				0		
11602	Karitiana	COMPLETIVE ASPECT				0		
11712	Arikem	COMPLETIVE ASPECT				0		
11831	Mawe	COMPLETIVE ASPECT				0		
11963	Awetí	COMPLETIVE ASPECT	wã	wã	w ã	3	360	
12069	Asuriní Tocantins	COMPLETIVE ASPECT				0		
12188	Parakana	COMPLETIVE ASPECT				0		
12307	Surui-Aikewara	COMPLETIVE ASPECT				0		
12426	Tapirapé	COMPLETIVE ASPECT				0		
12664	Guajajara	COMPLETIVE ASPECT				0		
12783	Apiaka	COMPLETIVE ASPECT				0		
12902	Parintintin	COMPLETIVE ASPECT				0		
13021	Amondawa	COMPLETIVE ASPECT				0		
13140	Tenharim	COMPLETIVE ASPECT				0		
13259	Jiahoi	COMPLETIVE ASPECT				0		
13497	Urueuwauwau	COMPLETIVE ASPECT				0		
13735	Kayabi	COMPLETIVE ASPECT				0		
13860	Araweté	COMPLETIVE ASPECT	pa	pa	p a	3	360	
14092	Guajá	COMPLETIVE ASPECT	má	má	m á	3	360	
14449	Wayampi	COMPLETIVE ASPECT				0		
14568	Zo'e	COMPLETIVE ASPECT				0		
14687	Ka'apor	COMPLETIVE ASPECT				0		
14806	Anambe	COMPLETIVE ASPECT				0		
15044	Kamajura	COMPLETIVE ASPECT				0		
15163	Asuriní Xingu	COMPLETIVE ASPECT				0		
15282	Tupinambá	COMPLETIVE ASPECT	pa	pa	p a	3	360	
15401	Nheengatu	COMPLETIVE ASPECT				0		
15639	Yuki	COMPLETIVE ASPECT				0		
